store_id,date,year,month,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_6,sales_lag_12,sales_roll_mean_3,sales_roll_mean_6,sales_mom_pct,sales_lag1_vs_roll6,price_realistic,promo_flag,num_transactions,num_unique_products,num_categories,month_sin,month_cos,is_holiday_season,is_launch_season,gdp_per_capita,inflation_rate,exchange_rate,internet_usage_pct,gdp_change,inflation_change,exchange_change,internet_usage_change,store_encoded,sales_amount_realistic
ST-66,2026-06-01,2026,6,1495210.7747255515,1491280.241225149,1350872.81281221,1881264.0771584916,952346.9303547234,1445787.94292097,1523315.959200249,0.00263567731385844,0.981549996699665,1069.8033156576903,0.2512315270935961,203,45,7,1.2246467991473532e-16,-1.0,0,0,90674.06663,2.389511236,1.336233333,94.3776,0.0,0.0,0.0,0.0,62,1408805.8147932237
ST-67,2026-06-01,2026,6,1465075.8876071621,1343069.3210364203,1298859.4232657168,2004720.0109779753,1177702.6639622685,1369001.5439697662,1505714.2550426058,0.0908416003997409,0.9730105713621647,1050.484375421358,0.232,250,48,8,1.2246467991473532e-16,-1.0,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,63,1518447.6753802784
ST-68,2026-06-01,2026,6,1858573.376728105,1862959.1738015246,1777994.2651818218,2582431.7942859894,1862429.8953280444,1833175.6052371506,1993293.8444194319,-0.0023542099768456464,0.9324131421624062,973.3972231502926,0.22077922077922077,231,40,7,1.2246467991473532e-16,-1.0,0,0,46150.48769,1.999049423,0.923889546,88.6538,0.0,0.0,0.0,0.0,64,2183085.7946144836
ST-69,2026-06-01,2026,6,1178739.4861934106,1196765.5741209632,1230712.0563931568,1663213.0203678287,1006878.4754480461,1202072.3722358434,1343744.6863378426,-0.015062338286922222,0.8772049468756399,968.3983555937843,0.26666666666666666,225,42,7,1.2246467991473532e-16,-1.0,0,0,49377.56434,1.663365102,3.6725,100.0,0.0,0.0,0.0,0.0,65,1241282.2648458492
ST-7,2026-06-01,2026,6,2088316.3715140512,2054493.1299866342,1761497.5845193407,2919286.658204774,1820405.1988506925,1968102.3620066755,2128923.7225501626,0.01646305895782529,0.9809258778950195,1065.239252132997,0.1956521739130435,230,45,8,1.2246467991473532e-16,-1.0,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,66,2241019.130374035
ST-70,2026-06-01,2026,6,1645817.1356076354,1572884.7272243844,1432862.1397822974,2267890.611652341,1155151.2157312676,1550521.3342047725,1647886.9154216647,0.0463685654268843,0.998743979459598,982.756767236166,0.26359832635983266,239,41,7,1.2246467991473532e-16,-1.0,0,0,34000.0,2.321743286,1363.375,97.8956,0.0,0.0,0.0,0.0,67,1561652.3586865643
ST-71,2026-06-01,2026,6,1531125.924679737,1451421.112690157,1373227.8318397165,1807678.9338497974,1091645.6180972527,1451924.9564032033,1534206.746631859,0.05491501487245837,0.9979919121338205,1010.657003798815,0.20833333333333334,216,45,9,1.2246467991473532e-16,-1.0,0,0,34000.0,2.321743286,1363.375,97.8956,0.0,0.0,0.0,0.0,68,1533163.5897999783
ST-72,2026-06-01,2026,6,1445311.4582518563,1392889.0498820737,1329880.616064314,1650497.6645226667,924583.4700958852,1389360.374732748,1433857.7765224315,0.03763573873613326,1.0079880180007836,1021.3257273285485,0.2616033755274262,237,45,8,1.2246467991473532e-16,-1.0,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,69,1444205.6575616898
ST-73,2026-06-01,2026,6,2183265.020305799,2052433.0508654183,1849551.9473392412,2661667.801777249,1729149.5453582914,2028416.6728368197,2052849.8943134898,0.06374481710144682,1.063528817354628,1008.976026637118,0.19545454545454546,220,43,9,1.2246467991473532e-16,-1.0,0,0,52636.78659,3.271572946,0.782414581,95.90075112651648,0.0,0.0,0.0,0.0,70,2251954.7059989637
ST-74,2026-06-01,2026,6,1696484.6367940567,1603133.4395259318,1598759.3347258554,2416513.4144345773,1505996.0885495893,1632792.4703486145,1817606.3664341,0.05823045977740325,0.9333619578601785,985.8956989781711,0.25523012552301255,239,48,9,1.2246467991473532e-16,-1.0,0,0,7345.13569,1.365805408,35.29353808,90.8672,0.0,0.0,0.0,0.0,71,1841161.281259271
ST-75,2026-06-01,2026,6,1666161.7649034688,1876878.8436314343,1814890.6918246588,2817856.0032095043,1098087.7216307807,1785977.100119854,2006910.9569749797,-0.11226994190006669,0.8302121023918656,1004.7015283032804,0.16666666666666666,282,49,8,1.2246467991473532e-16,-1.0,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,72,1521931.4499048868
ST-8,2026-06-01,2026,6,1647500.5091275184,1545346.6430436245,1483759.9680798096,2434549.449348953,1293878.6278059129,1558869.0400836507,1751535.938686028,0.06610417574836001,0.9406033143478888,1138.357248849463,0.2235294117647059,255,51,9,1.2246467991473532e-16,-1.0,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,73,1673411.583824686
ST-9,2026-06-01,2026,6,1992248.7674553627,1943085.0513372552,1689597.9575070918,2575022.09823262,1187455.335217856,1874977.25876657,1903691.0721205473,0.025301885825467326,1.04651894240181,1030.5047302255773,0.273542600896861,223,41,8,1.2246467991473532e-16,-1.0,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,74,1667834.9936667562
ST-1,2026-07-01,2026,7,1586718.4447898506,1621291.4119554884,1478171.1734216535,1724976.395497234,1221824.6805881956,1562060.3433889977,1511423.3121929306,-0.021324338678842605,1.0498173688267876,1054.072197907938,0.24497991967871485,249,42,9,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,0,1566154.9663652757
ST-10,2026-07-01,2026,7,1676044.5797611664,1581948.440842883,1527685.9198830333,1443853.244106455,1478744.4396350132,1595226.313495694,1481946.5988857595,0.05948116669854786,1.130975016927968,1064.7842559806911,0.23113207547169812,212,42,8,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,1,1741362.7173956893
ST-11,2026-07-01,2026,7,2574327.6824466526,2367504.2044240884,2374354.101545691,2771583.4949488984,1722744.4390415098,2438728.662805477,2383426.017277578,0.08735928647394965,1.0800954859874896,908.773402248641,0.291497975708502,247,42,7,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,2,2603231.0896232347
ST-12,2026-07-01,2026,7,2413657.4552003387,2262261.5810562833,2210342.6769606383,2001341.4354436756,1548063.4803222874,2295420.57107242,2056238.5579303869,0.06692235566912932,1.1738217075501665,1010.5246296561195,0.2744360902255639,266,48,8,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,3,2177852.8896041936
ST-13,2026-07-01,2026,7,2267160.2555546463,2158968.518623508,1885332.3921014336,2154087.020347288,1782028.384081006,2103820.3887598626,1957263.3683569666,0.05011269779890905,1.1583317259229267,1042.2419483414474,0.3191489361702128,235,48,9,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,4,2296688.0011444506
ST-14,2026-07-01,2026,7,1717734.2737605353,1582434.6431562894,1559821.7796055637,1575820.8745726987,1400246.077517332,1619996.8988407962,1541019.5104552153,0.08550092807269453,1.1146739298927621,1038.728956695165,0.2553191489361702,235,47,7,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,5,1837981.3735580752
ST-15,2026-07-01,2026,7,2302670.076059832,2157362.0839615045,1938602.8334576194,2336277.2612848943,1568629.5678330357,2132878.3311596517,2009725.2108549832,0.06735447571763299,1.1457636415279993,986.04429752588,0.25523012552301255,239,54,9,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,6,2304728.5439313366
ST-16,2026-07-01,2026,7,2010212.3626498051,2192023.617416305,2056442.2579679105,2121992.004205652,1858335.5731154145,2086226.0793446733,1998102.3010915786,-0.08294219702833183,1.0060607815483775,965.117199274714,0.26244343891402716,221,49,7,-0.4999999999999997,-0.8660254037844388,0,0,52636.78659,3.271572946,0.782414581,95.90075112651648,0.0,0.0,0.0,0.0,7,1955230.013449962
ST-17,2026-07-01,2026,7,1633659.620052058,1590582.9710736228,1625259.628918084,1654971.86752464,1350685.8578108444,1616500.7400145885,1582523.6744444647,0.027082302377070606,1.0323129103427438,1077.5251438015239,0.2081447963800905,221,43,8,-0.4999999999999997,-0.8660254037844388,0,0,52636.78659,3.271572946,0.782414581,95.90075112651648,0.0,0.0,0.0,0.0,8,1659229.9319115414
ST-18,2026-07-01,2026,7,1416930.435133837,1312323.9026031871,1155908.6961811306,1904469.578793607,1382933.8308008956,1295054.344639385,1389213.9070143963,0.07971091003002184,1.0199512313974795,1023.2046813210532,0.25877192982456143,228,48,9,-0.4999999999999997,-0.8660254037844388,0,0,46150.48769,1.999049423,0.923889546,88.6538,0.0,0.0,0.0,0.0,9,1547220.06281262
ST-19,2026-07-01,2026,7,2214553.306427955,2229982.0467779613,2087673.8855934583,1911124.1852474804,1540499.905731013,2177403.0795997917,1987189.1845061053,-0.006918773347210891,1.1144149352736936,1010.8700857810675,0.22844827586206898,232,44,7,-0.4999999999999997,-0.8660254037844388,0,0,46150.48769,1.999049423,0.923889546,88.6538,0.0,0.0,0.0,0.0,10,2071092.7364080984
ST-2,2026-07-01,2026,7,1845995.5343550139,2237195.583659835,1919787.4511901357,1955690.3361536933,1496690.4426041534,2000992.8564016614,1938523.1501027804,-0.17486180115949268,0.9522690168838784,1012.0054537152099,0.28225806451612906,248,46,8,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,11,1759907.3039596938
ST-20,2026-07-01,2026,7,2215004.702893711,2018854.2340020295,1867592.6877389436,1930768.5549834666,1502673.5606954615,2033817.2082115617,1866730.2413908325,0.09715930233499188,1.1865692502219238,1017.2712955716056,0.26609442060085836,233,47,7,-0.4999999999999997,-0.8660254037844388,0,0,56833.19605,2.937915743,0.923889546,94.9197,0.0,0.0,0.0,0.0,12,2141107.973079052
ST-21,2026-07-01,2026,7,2304728.5439313366,2293408.9625151027,2169786.0629083803,1992253.2407894556,2039365.0442856501,2255974.523118273,2074111.7802835142,0.004935701220867347,1.1111882039531635,966.3857042238183,0.21610169491525424,236,44,8,-0.4999999999999997,-0.8660254037844388,0,0,35297.0095,2.774178265,0.923889546,95.7575,0.0,0.0,0.0,0.0,13,2352048.6942707016
ST-22,2026-07-01,2026,7,2007546.641121911,1971944.7760048634,1798994.8231661918,1794789.5919973052,1417341.6113070375,1926162.0800976555,1774154.8081341514,0.018054189726943774,1.131550996518288,1081.7734926084559,0.25327510917030566,229,46,8,-0.4999999999999997,-0.8660254037844388,0,0,40226.04724,0.982373023,0.923889546,89.2207,0.0,0.0,0.0,0.0,14,1928999.2955775652
ST-23,2026-07-01,2026,7,1642254.3262802702,1614231.778199421,1527685.9198830333,1769031.6327945907,1380503.428263402,1594724.0081209082,1572131.913155372,0.01735968059810265,1.0446033901723666,970.5254904381009,0.2683982683982684,231,49,7,-0.4999999999999997,-0.8660254037844388,0,0,40226.04724,0.982373023,0.923889546,89.2207,0.0,0.0,0.0,0.0,15,1653900.4225839637
ST-24,2026-07-01,2026,7,1962602.4554999403,2422650.4080680427,2291180.3538116016,2132528.8162989747,1668137.4913197008,2225477.739126528,2070909.177919763,-0.18989448540987408,0.9477008825038783,976.2484023191589,0.2350597609561753,251,47,8,-0.4999999999999997,-0.8660254037844388,0,0,55800.21945,2.256498143,0.923889546,93.5,0.0,0.0,0.0,0.0,16,2001457.7075302298
ST-25,2026-07-01,2026,7,2126923.5845461814,2344942.7366834274,2272819.7298108614,2235114.9293480497,1865526.6530451074,2248228.6836801567,2019505.3619585056,-0.09297419025489792,1.0531903626556862,1029.7317126608386,0.25609756097560976,246,49,7,-0.4999999999999997,-0.8660254037844388,0,0,55800.21945,2.256498143,0.923889546,93.5,0.0,0.0,0.0,0.0,17,2172188.268523205
ST-26,2026-07-01,2026,7,1511514.1983554694,1509402.0890229596,1567078.4589386133,1911458.4042052708,995422.0747625914,1529331.5821056806,1580106.4340083816,0.0013993019804795547,0.9565901168575659,1009.4150679044043,0.277992277992278,259,51,8,-0.4999999999999997,-0.8660254037844388,0,0,68218.7261,3.347543042,0.923889546,93.21653589452544,0.0,0.0,0.0,0.0,18,1483514.4414511172
ST-27,2026-07-01,2026,7,1752585.558234549,1589311.0906432946,1642366.8413842113,2313050.8520498388,1479628.3262966555,1661421.1634206849,1771166.8020808657,0.10273285611136507,0.989509037870128,1060.564933872553,0.252212389380531,226,41,7,-0.4999999999999997,-0.8660254037844388,0,0,55800.21945,2.256498143,0.923889546,93.5,0.0,0.0,0.0,0.0,19,1897018.165365593
ST-28,2026-07-01,2026,7,1759379.126444404,1651098.1713253956,1647500.5091275184,1904861.3198328395,1264508.5901489155,1685992.602299106,1685668.565734782,0.06558117318492784,1.0437277897968582,1123.839827768633,0.21304347826086956,230,49,7,-0.4999999999999997,-0.8660254037844388,0,0,52636.78659,3.271572946,0.782414581,95.90075112651648,0.0,0.0,0.0,0.0,20,1645817.1356076354
ST-29,2026-07-01,2026,7,1581542.6335446336,1569131.9209021372,1523014.5290050507,1829121.90242644,1158292.2911642892,1557896.3611506072,1577577.859300237,0.00790928568667521,1.002513203529717,1010.4731840854874,0.20416666666666666,240,47,8,-0.4999999999999997,-0.8660254037844388,0,0,46150.48769,1.999049423,0.923889546,88.6538,0.0,0.0,0.0,0.0,21,1531372.4465279207
ST-3,2026-07-01,2026,7,1999662.073206526,1869972.4719843774,1660984.5189028932,2538479.141725202,1583911.8611684337,1843539.6880312655,1950161.7942162065,0.06935374887338562,1.0253826524225464,1024.3817012046302,0.2163265306122449,245,49,7,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,22,2281703.4765712987
ST-30,2026-07-01,2026,7,1466691.415481628,1355701.6963674792,1235799.269025437,1482770.7019488357,1062685.5509897468,1352730.7936248481,1331629.900115085,0.08186883546103026,1.1014257154746,982.345070820703,0.18907563025210083,238,46,9,-0.4999999999999997,-0.8660254037844388,0,0,49377.56434,1.663365102,3.6725,100.0,0.0,0.0,0.0,0.0,23,1486317.37256395
ST-31,2026-07-01,2026,7,2235647.0862954557,1872338.3897037883,1856703.154789942,1685190.4376186966,1497922.9655235363,1988229.5435963953,1826839.9341651404,0.19404008302641507,1.2237783094648294,1007.5732861425184,0.23461538461538461,260,47,8,-0.4999999999999997,-0.8660254037844388,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,24,2293408.9625151027
ST-32,2026-07-01,2026,7,1680996.8185720663,1917039.1258582973,2097350.9342450188,1965671.6690335067,1559985.1727432497,1898462.2928917941,1832880.8611735187,-0.12312858099886206,0.9171337069316075,1056.3211165389018,0.2631578947368421,247,50,7,-0.4999999999999997,-0.8660254037844388,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,25,1824878.791667729
ST-33,2026-07-01,2026,7,1413941.7578495385,1405254.7022854157,1368220.1812829536,1459622.8050550702,718903.8930214182,1395805.5471393026,1366505.5749967936,0.00618183703637118,1.0347134938347076,990.9891009434613,0.27692307692307694,260,45,7,-0.4999999999999997,-0.8660254037844388,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,26,1356869.9790449508
ST-34,2026-07-01,2026,7,1651798.7330899902,1615397.3507408348,1578172.4927557702,1917242.084317588,1392384.0900398267,1615122.8588621982,1671485.8303433638,0.022534011419828935,0.98822179829707,976.150971876514,0.23076923076923078,260,45,7,-0.4999999999999997,-0.8660254037844388,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,27,1686230.7053945584
ST-35,2026-07-01,2026,7,2308036.7819170193,2104416.616722359,1953371.6428100648,1747552.3066682587,1554607.6370193893,2121941.6804831475,1888749.001398408,0.09675848573739168,1.22199232412998,1030.5104237455616,0.20164609053497942,243,51,7,-0.4999999999999997,-0.8660254037844388,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,28,2297098.2971157916
ST-36,2026-07-01,2026,7,2307484.6527493023,2295273.445869527,2159601.9117254037,2280676.643280182,1660874.8004459874,2254120.003448078,2073528.5345081387,0.005320153423005114,1.1128299487311664,971.9393115383431,0.2489451476793249,237,41,8,-0.4999999999999997,-0.8660254037844388,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,29,2284639.4663437945
ST-37,2026-07-01,2026,7,1654783.266180958,1758079.2538615344,1622790.4396760592,2181023.9793847343,1250570.6075193784,1678550.9865728505,1731851.8341778263,-0.05875502338912877,0.9554993294022431,967.9333189110288,0.27165354330708663,254,50,9,-0.4999999999999997,-0.8660254037844388,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,30,1557613.6887802964
ST-38,2026-07-01,2026,7,1350094.483798184,1415065.3184581338,1302762.3772366366,1208651.2485661644,762512.9825799485,1355974.0598309848,1250717.0467621312,-0.045913664770430955,1.0794563704822941,1018.0376646559288,0.2579185520361991,221,45,8,-0.4999999999999997,-0.8660254037844388,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,31,1244510.6520541376
ST-39,2026-07-01,2026,7,1663932.251134527,1582434.6431562894,1566616.5393151226,1651798.7330899902,1268079.8237517134,1604327.8112019796,1541091.2331769224,0.05150140533809613,1.0797104125395423,1033.9087934739116,0.251063829787234,235,43,8,-0.4999999999999997,-0.8660254037844388,0,0,35000.0,2.2,31.5,94.0,0.0,0.0,0.0,0.0,32,1608220.0884232272
ST-4,2026-07-01,2026,7,2302145.750010316,2273642.030457482,2144183.4268163876,2175389.1922676526,1461230.9187323784,2239990.402428062,2076726.4435050904,0.012536590708212022,1.1085454982336351,932.2305513596754,0.2672413793103448,232,44,7,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,33,2099440.567014848
ST-40,2026-07-01,2026,7,1632483.6149772226,1571880.9793202486,1556542.771188479,1812958.3676973009,1270723.1391818037,1586969.1218286501,1599288.3116454957,0.038554213998556894,1.0207562970916562,965.597448349946,0.21755725190839695,262,45,8,-0.4999999999999997,-0.8660254037844388,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,34,1615761.6352801018
ST-41,2026-07-01,2026,7,1653900.4225839637,1917039.1258582973,1715877.0736721575,2160511.67116995,1685724.0351215932,1762272.2073714726,1808222.9588991317,-0.13726308437055038,0.9146551394253276,960.2675180542763,0.26066350710900477,211,42,7,-0.4999999999999997,-0.8660254037844388,0,0,7345.13569,1.365805408,35.29353808,90.8672,0.0,0.0,0.0,0.0,35,1650856.9824219018
ST-42,2026-07-01,2026,7,1433523.2648128446,1421414.5789697228,1320764.3583376314,1509995.6451143844,768959.8474291419,1391900.7340400664,1384398.1037370123,0.008518757315616115,1.035484851462325,1055.6053396963412,0.29245283018867924,212,47,7,-0.4999999999999997,-0.8660254037844388,0,0,90674.06663,2.389511236,1.336233333,94.3776,0.0,0.0,0.0,0.0,36,1381810.2791073117
ST-43,2026-07-01,2026,7,1822954.210998074,1638891.6165667616,1655223.3667129804,2097889.7024447536,1698257.9463566348,1705689.731425939,1761567.9032104092,0.11230919273166856,1.0348475398965828,1008.819122557958,0.26229508196721313,244,44,8,-0.4999999999999997,-0.8660254037844388,0,0,13303.14815,0.218128938,7.197491108,92.0,0.0,0.0,0.0,0.0,37,2159013.142766215
ST-44,2026-07-01,2026,7,1654574.6713363586,1868603.305304582,1744434.3835076047,2049492.6132588477,1194081.527760636,1755870.7867161818,1738212.8771266732,-0.11453936389850104,0.9518826451633637,1102.0673996141295,0.20425531914893616,235,43,8,-0.4999999999999997,-0.8660254037844388,0,0,32475.8925,2.738536816,151.3662913,86.27011307955955,0.0,0.0,0.0,0.0,38,1522099.2219336305
ST-45,2026-07-01,2026,7,1488388.8182836175,1497653.5945929755,1659364.7604773913,1691676.5145036299,1381761.921783504,1548469.0577846614,1571891.0893071257,-0.006186194419595333,0.9468778265927348,1066.6007522957082,0.2558139534883721,258,50,8,-0.4999999999999997,-0.8660254037844388,0,0,90674.06663,2.389511236,1.336233333,94.3776,0.0,0.0,0.0,0.0,39,1593541.446571113
ST-46,2026-07-01,2026,7,1691676.5145036299,2075280.46088223,2019559.556890357,1944817.2701821013,1577714.7119128457,1928838.8440920722,1851626.3714376136,-0.18484438783542773,0.9136165592576877,984.8054214020503,0.2669172932330827,266,48,7,-0.4999999999999997,-0.8660254037844388,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,40,1920631.307767658
ST-47,2026-07-01,2026,7,1802948.1322792044,2017456.9764456872,2315071.357348105,2282945.284005464,1702000.9111432307,2045158.8220243321,1977371.9874508,-0.10632635375669816,0.9117900646521951,1009.1290511799763,0.20553359683794467,253,45,9,-0.4999999999999997,-0.8660254037844388,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,41,1997255.817118394
ST-48,2026-07-01,2026,7,1571379.2518485782,1636212.535067534,1625730.2042923237,2153080.0037030177,1446342.2961420878,1611107.330402812,1697045.6029476468,-0.039623998612307344,0.9259499268135193,1053.528508612506,0.2056451612903226,248,46,10,-0.4999999999999997,-0.8660254037844388,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,42,1680120.9955756147
ST-49,2026-07-01,2026,7,1512277.8585033964,1445662.060665578,1334194.6518207917,1660587.1836801518,978522.0379728505,1430711.5236632554,1432983.3207995675,0.04607978562233872,1.0553352830789298,1058.4856420453523,0.268,250,41,7,-0.4999999999999997,-0.8660254037844388,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,43,1475912.1402232286
ST-5,2026-07-01,2026,7,1635922.050652563,1566154.9663652757,1506984.0303645157,1547963.0666426427,1229480.522979282,1569687.0157941182,1498463.2918312585,0.0445467311891891,1.0917331506021195,1004.5171847928989,0.25,220,43,9,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,44,1605653.1540652297
ST-50,2026-07-01,2026,7,1924183.4274077634,1982641.130022587,1889918.2837693202,1930768.5549834666,1275946.318237723,1932247.6137332234,1826794.6580012424,-0.0294847623856959,1.053311284319759,1039.3078486617928,0.2178988326848249,257,43,7,-0.4999999999999997,-0.8660254037844388,0,0,54282.61761,2.381583833,1.369359766,93.54619208893396,0.0,0.0,0.0,0.0,45,1618135.3676511156
ST-51,2026-07-01,2026,7,2214553.306427955,2158800.253437186,1944792.7476120642,1982641.130022587,1722716.0529142895,2106048.769159069,1958387.1242157782,0.025825943322917655,1.1308046703558454,1056.3584383582572,0.22522522522522523,222,46,8,-0.4999999999999997,-0.8660254037844388,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,46,2284010.9137925874
ST-52,2026-07-01,2026,7,1367437.0888629716,1386647.6498638063,1381831.629502902,1339695.8200083503,921969.959110725,1378638.7894098933,1344063.8399024603,-0.013853959946293138,1.0173899842154874,1074.279305146249,0.2791666666666667,240,49,7,-0.4999999999999997,-0.8660254037844388,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,47,1349982.3864348119
ST-53,2026-07-01,2026,7,1577084.6725690525,1414183.0508961529,1243497.7674203308,1719206.2995552944,1244709.2942590264,1411588.4969618453,1419253.9608679928,0.11519132658934829,1.1112068143213305,1033.2621674412924,0.23076923076923078,260,47,8,-0.4999999999999997,-0.8660254037844388,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,48,1612119.2909930798
ST-54,2026-07-01,2026,7,1625730.2042923237,1884858.8961891893,1759907.3039596938,2010212.3626498051,1338715.298553044,1756832.1348137355,1751860.203663665,-0.13747909322059726,0.9280022463507273,1037.908264044328,0.29435483870967744,248,39,7,-0.4999999999999997,-0.8660254037844388,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,49,1575669.1887100227
ST-55,2026-07-01,2026,7,1647038.895993713,1596079.1125806135,1566895.911596889,1634555.2391389247,1212319.202011692,1603337.973390405,1533110.204180028,0.031928106201894645,1.0743121345765347,975.8884976527015,0.23577235772357724,246,50,8,-0.4999999999999997,-0.8660254037844388,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,50,1615761.6352801018
ST-56,2026-07-01,2026,7,2350133.759604137,2284511.134741924,2177000.097410326,2275764.2377281454,2173854.1717417906,2270548.3305854625,2141246.5239017922,0.0287250186108751,1.097554033769876,966.2162907881306,0.28888888888888886,225,47,9,-0.4999999999999997,-0.8660254037844388,0,0,64407.48426,3.161614283,1.515358039,96.44169988975057,0.0,0.0,0.0,0.0,51,2408336.53350474
ST-57,2026-07-01,2026,7,1598096.2845570866,1597569.493037,1568746.765896244,1511638.947340234,1299866.2355608714,1588137.514496777,1526060.2950409667,0.00032974560567324387,1.047203894728279,1069.4874691623772,0.24899598393574296,249,43,9,-0.4999999999999997,-0.8660254037844388,0,0,49377.56434,1.663365102,3.6725,100.0,0.0,0.0,0.0,0.0,52,1640783.2968186473
ST-58,2026-07-01,2026,7,1662276.7555890856,1580113.0496150001,1508114.4077694637,2015551.799717953,1409312.3078787543,1583501.4043245167,1599298.6117774323,0.051998625031357694,1.0393786021871554,1098.101629651916,0.19827586206896552,232,47,8,-0.4999999999999997,-0.8660254037844388,0,0,49377.56434,1.663365102,3.6725,100.0,0.0,0.0,0.0,0.0,53,1674123.6984918413
ST-59,2026-07-01,2026,7,1605882.9441273864,1673411.583824686,1656580.8340505827,1986289.984412455,1277406.078970111,1645291.7873342184,1673386.5896801145,-0.04035387369732357,0.9596604598309635,969.7260180622288,0.24899598393574296,249,48,7,-0.4999999999999997,-0.8660254037844388,0,0,49377.56434,1.663365102,3.6725,100.0,0.0,0.0,0.0,0.0,54,1561647.2227738146
ST-6,2026-07-01,2026,7,1845936.766516414,1923185.1104820906,1944136.220538191,2078829.6803636048,1280030.9868030953,1904419.3658455655,1818145.308956068,-0.040166879175927345,1.0152856085943445,1122.745643822564,0.2603305785123967,242,45,8,-0.4999999999999997,-0.8660254037844388,0,0,85809.90038,2.949525205,1.0,91.74250969595782,0.0,0.0,0.0,0.0,55,1622790.4396760592
ST-60,2026-07-01,2026,7,2501901.5319168274,2332650.0273220283,2359150.614637145,2769707.808365177,1845127.316511996,2397900.7246253337,2353419.6133468277,0.07255760727600717,1.0630919865407435,1015.9961290075204,0.3157894736842105,247,50,9,-0.4999999999999997,-0.8660254037844388,0,0,14157.94458,4.722255885,18.30485833,76.73266946623188,0.0,0.0,0.0,0.0,56,2627411.1258597705
ST-61,2026-07-01,2026,7,2291180.3538116016,2223250.806003193,2109565.4805729934,2391720.575884409,1756605.8251888521,2207998.880129263,2090409.2903131356,0.030554154135460677,1.096043901272746,989.7440002186706,0.1975806451612903,248,41,8,-0.4999999999999997,-0.8660254037844388,0,0,14157.94458,4.722255885,18.30485833,76.73266946623188,0.0,0.0,0.0,0.0,57,2355096.3447645726
